Pathway	Ko	Name
ko00053	K20023	Ascorbate and aldarate metabolism
ko00053	K18981	Ascorbate and aldarate metabolism
ko00053	K18982	Ascorbate and aldarate metabolism
ko00053	K18983	Ascorbate and aldarate metabolism
ko00500	K02810	Starch and sucrose metabolism
ko00500	K01193	Starch and sucrose metabolism
ko00500	K00696	Starch and sucrose metabolism
ko00500	K07024	Starch and sucrose metabolism
ko00500	K00695	Starch and sucrose metabolism
ko00500	K12047	Starch and sucrose metabolism
ko00500	K01187	Starch and sucrose metabolism
ko00500	K12316	Starch and sucrose metabolism
ko00500	K12317	Starch and sucrose metabolism
ko00500	K01203	Starch and sucrose metabolism
ko00500	K20811	Starch and sucrose metabolism
ko00500	K00692	Starch and sucrose metabolism
ko00500	K18775	Starch and sucrose metabolism
ko00500	K01212	Starch and sucrose metabolism
ko00500	K05341	Starch and sucrose metabolism
ko00500	K00689	Starch and sucrose metabolism
ko00500	K00690	Starch and sucrose metabolism
ko00500	K00963	Starch and sucrose metabolism
ko00500	K01513	Starch and sucrose metabolism
ko00500	K00706	Starch and sucrose metabolism
ko00500	K01199	Starch and sucrose metabolism
ko00500	K19891	Starch and sucrose metabolism
ko00500	K19892	Starch and sucrose metabolism
ko00500	K19893	Starch and sucrose metabolism
ko00500	K01210	Starch and sucrose metabolism
ko00500	K01188	Starch and sucrose metabolism
ko00500	K05349	Starch and sucrose metabolism
ko00500	K05350	Starch and sucrose metabolism
ko00500	K00694	Starch and sucrose metabolism
ko00500	K01179	Starch and sucrose metabolism
ko00500	K19357	Starch and sucrose metabolism
ko00500	K01225	Starch and sucrose metabolism
ko00500	K19668	Starch and sucrose metabolism
ko00500	K00702	Starch and sucrose metabolism
ko00500	K02759	Starch and sucrose metabolism
ko00500	K02760	Starch and sucrose metabolism
ko00500	K02761	Starch and sucrose metabolism
ko00500	K01222	Starch and sucrose metabolism
ko00500	K01223	Starch and sucrose metabolism
ko00500	K00978	Starch and sucrose metabolism
ko00500	K00975	Starch and sucrose metabolism
ko00500	K18447	Starch and sucrose metabolism
ko00500	K00703	Starch and sucrose metabolism
ko00500	K13679	Starch and sucrose metabolism
ko00500	K20812	Starch and sucrose metabolism
ko00500	K00693	Starch and sucrose metabolism
ko00500	K00750	Starch and sucrose metabolism
ko00500	K16150	Starch and sucrose metabolism
ko00500	K16153	Starch and sucrose metabolism
ko00500	K00700	Starch and sucrose metabolism
ko00500	K16149	Starch and sucrose metabolism
ko00500	K00688	Starch and sucrose metabolism
ko00500	K01196	Starch and sucrose metabolism
ko00500	K02438	Starch and sucrose metabolism
ko00500	K01200	Starch and sucrose metabolism
ko00500	K01176	Starch and sucrose metabolism
ko00500	K07405	Starch and sucrose metabolism
ko00500	K05343	Starch and sucrose metabolism
ko00500	K01177	Starch and sucrose metabolism
ko00500	K05992	Starch and sucrose metabolism
ko00500	K01208	Starch and sucrose metabolism
ko00500	K01178	Starch and sucrose metabolism
ko00500	K21574	Starch and sucrose metabolism
ko00500	K01182	Starch and sucrose metabolism
ko00500	K05988	Starch and sucrose metabolism
ko00500	K00705	Starch and sucrose metabolism
ko00500	K22451	Starch and sucrose metabolism
ko00500	K16146	Starch and sucrose metabolism
ko00500	K16147	Starch and sucrose metabolism
ko00500	K16148	Starch and sucrose metabolism
ko00500	K00691	Starch and sucrose metabolism
ko00500	K01838	Starch and sucrose metabolism
ko00500	K02777	Starch and sucrose metabolism
ko00500	K02791	Starch and sucrose metabolism
ko00500	K20108	Starch and sucrose metabolism
ko00500	K02750	Starch and sucrose metabolism
ko00500	K06896	Starch and sucrose metabolism
ko00500	K01232	Starch and sucrose metabolism
ko00500	K00701	Starch and sucrose metabolism
ko00500	K01214	Starch and sucrose metabolism
ko00500	K06044	Starch and sucrose metabolism
ko00500	K01236	Starch and sucrose metabolism
ko00500	K13057	Starch and sucrose metabolism
ko00500	K00697	Starch and sucrose metabolism
ko00500	K01087	Starch and sucrose metabolism
ko00500	K16055	Starch and sucrose metabolism
ko00500	K22337	Starch and sucrose metabolism
ko00500	K01194	Starch and sucrose metabolism
ko00500	K22934	Starch and sucrose metabolism
ko00500	K05342	Starch and sucrose metabolism
ko00500	K02819	Starch and sucrose metabolism
ko00500	K01226	Starch and sucrose metabolism
ko00500	K01835	Starch and sucrose metabolism
ko00500	K15778	Starch and sucrose metabolism
ko00500	K15779	Starch and sucrose metabolism
ko00500	K00844	Starch and sucrose metabolism
ko00500	K12407	Starch and sucrose metabolism
ko00500	K00845	Starch and sucrose metabolism
ko00500	K25026	Starch and sucrose metabolism
ko00500	K01084	Starch and sucrose metabolism
ko00500	K11809	Starch and sucrose metabolism
ko00500	K01810	Starch and sucrose metabolism
ko00500	K06859	Starch and sucrose metabolism
ko00500	K13810	Starch and sucrose metabolism
ko00500	K15916	Starch and sucrose metabolism
ko00500	K00847	Starch and sucrose metabolism
ko00520	K01183	Amino sugar and nucleotide sugar metabolism
ko00520	K20547	Amino sugar and nucleotide sugar metabolism
ko00520	K13381	Amino sugar and nucleotide sugar metabolism
ko00520	K01207	Amino sugar and nucleotide sugar metabolism
ko00520	K12373	Amino sugar and nucleotide sugar metabolism
ko00520	K18675	Amino sugar and nucleotide sugar metabolism
ko00520	K01452	Amino sugar and nucleotide sugar metabolism
ko00520	K01233	Amino sugar and nucleotide sugar metabolism
ko00520	K15855	Amino sugar and nucleotide sugar metabolism
ko00520	K02777	Amino sugar and nucleotide sugar metabolism
ko00520	K02804	Amino sugar and nucleotide sugar metabolism
ko00520	K00884	Amino sugar and nucleotide sugar metabolism
ko00520	K01443	Amino sugar and nucleotide sugar metabolism
ko00520	K02564	Amino sugar and nucleotide sugar metabolism
ko00520	K02765	Amino sugar and nucleotide sugar metabolism
ko00520	K00844	Amino sugar and nucleotide sugar metabolism
ko00520	K18676	Amino sugar and nucleotide sugar metabolism
ko00520	K00847	Amino sugar and nucleotide sugar metabolism
ko00520	K00820	Amino sugar and nucleotide sugar metabolism
ko00520	K00621	Amino sugar and nucleotide sugar metabolism
ko00520	K01836	Amino sugar and nucleotide sugar metabolism
ko00520	K03431	Amino sugar and nucleotide sugar metabolism
ko00520	K18674	Amino sugar and nucleotide sugar metabolism
ko00520	K04042	Amino sugar and nucleotide sugar metabolism
ko00520	K11528	Amino sugar and nucleotide sugar metabolism
ko00520	K00972	Amino sugar and nucleotide sugar metabolism
ko00520	K23144	Amino sugar and nucleotide sugar metabolism
ko00520	K11192	Amino sugar and nucleotide sugar metabolism
ko00520	K07106	Amino sugar and nucleotide sugar metabolism
ko00520	K09001	Amino sugar and nucleotide sugar metabolism
ko00520	K22292	Amino sugar and nucleotide sugar metabolism
ko00520	K07102	Amino sugar and nucleotide sugar metabolism
ko00520	K00992	Amino sugar and nucleotide sugar metabolism
ko00520	K00790	Amino sugar and nucleotide sugar metabolism
ko00520	K00075	Amino sugar and nucleotide sugar metabolism
ko00520	K12409	Amino sugar and nucleotide sugar metabolism
ko00520	K08068	Amino sugar and nucleotide sugar metabolism
ko00520	K00885	Amino sugar and nucleotide sugar metabolism
ko00520	K13967	Amino sugar and nucleotide sugar metabolism
ko00520	K01787	Amino sugar and nucleotide sugar metabolism
ko00520	K01788	Amino sugar and nucleotide sugar metabolism
ko00520	K05304	Amino sugar and nucleotide sugar metabolism
ko00520	K01097	Amino sugar and nucleotide sugar metabolism
ko00520	K01654	Amino sugar and nucleotide sugar metabolism
ko00520	K01639	Amino sugar and nucleotide sugar metabolism
ko00520	K21749	Amino sugar and nucleotide sugar metabolism
ko00520	K00983	Amino sugar and nucleotide sugar metabolism
ko00520	K08080	Amino sugar and nucleotide sugar metabolism
ko00520	K00326	Amino sugar and nucleotide sugar metabolism
ko00520	K00698	Amino sugar and nucleotide sugar metabolism
ko00520	K01791	Amino sugar and nucleotide sugar metabolism
ko00520	K02472	Amino sugar and nucleotide sugar metabolism
ko00520	K13015	Amino sugar and nucleotide sugar metabolism
ko00520	K22926	Amino sugar and nucleotide sugar metabolism
ko00520	K02474	Amino sugar and nucleotide sugar metabolism
ko00520	K13016	Amino sugar and nucleotide sugar metabolism
ko00520	K13020	Amino sugar and nucleotide sugar metabolism
ko00520	K13017	Amino sugar and nucleotide sugar metabolism
ko00520	K13018	Amino sugar and nucleotide sugar metabolism
ko00520	K13019	Amino sugar and nucleotide sugar metabolism
ko00520	K27853	Amino sugar and nucleotide sugar metabolism
ko00520	K22925	Amino sugar and nucleotide sugar metabolism
ko00520	K02473	Amino sugar and nucleotide sugar metabolism
ko00520	K15894	Amino sugar and nucleotide sugar metabolism
ko00520	K15895	Amino sugar and nucleotide sugar metabolism
ko00520	K15896	Amino sugar and nucleotide sugar metabolism
ko00520	K15897	Amino sugar and nucleotide sugar metabolism
ko00520	K15898	Amino sugar and nucleotide sugar metabolism
ko00520	K15899	Amino sugar and nucleotide sugar metabolism
ko00520	K15912	Amino sugar and nucleotide sugar metabolism
ko00520	K15910	Amino sugar and nucleotide sugar metabolism
ko00520	K15913	Amino sugar and nucleotide sugar metabolism
ko00520	K18429	Amino sugar and nucleotide sugar metabolism
ko00520	K18430	Amino sugar and nucleotide sugar metabolism
ko00520	K18431	Amino sugar and nucleotide sugar metabolism
ko00520	K21279	Amino sugar and nucleotide sugar metabolism
ko00520	K21055	Amino sugar and nucleotide sugar metabolism
ko00520	K21750	Amino sugar and nucleotide sugar metabolism
ko00520	K12446	Amino sugar and nucleotide sugar metabolism
ko00520	K12447	Amino sugar and nucleotide sugar metabolism
ko00520	K13379	Amino sugar and nucleotide sugar metabolism
ko00520	K01209	Amino sugar and nucleotide sugar metabolism
ko00520	K15921	Amino sugar and nucleotide sugar metabolism
ko00520	K20844	Amino sugar and nucleotide sugar metabolism
ko00520	K16190	Amino sugar and nucleotide sugar metabolism
ko00520	K10011	Amino sugar and nucleotide sugar metabolism
ko00520	K07806	Amino sugar and nucleotide sugar metabolism
ko00520	K10012	Amino sugar and nucleotide sugar metabolism
ko00520	K13014	Amino sugar and nucleotide sugar metabolism
ko00520	K08678	Amino sugar and nucleotide sugar metabolism
ko00520	K12449	Amino sugar and nucleotide sugar metabolism
ko00520	K00770	Amino sugar and nucleotide sugar metabolism
ko00520	K15920	Amino sugar and nucleotide sugar metabolism
ko00520	K01198	Amino sugar and nucleotide sugar metabolism
ko00520	K22268	Amino sugar and nucleotide sugar metabolism
ko00520	K12448	Amino sugar and nucleotide sugar metabolism
ko00520	K02779	Amino sugar and nucleotide sugar metabolism
ko00520	K02791	Amino sugar and nucleotide sugar metabolism
ko00520	K20118	Amino sugar and nucleotide sugar metabolism
ko00520	K00845	Amino sugar and nucleotide sugar metabolism
ko00520	K25026	Amino sugar and nucleotide sugar metabolism
ko00520	K12407	Amino sugar and nucleotide sugar metabolism
ko00520	K00886	Amino sugar and nucleotide sugar metabolism
ko00520	K01835	Amino sugar and nucleotide sugar metabolism
ko00520	K15778	Amino sugar and nucleotide sugar metabolism
ko00520	K15779	Amino sugar and nucleotide sugar metabolism
ko00520	K00963	Amino sugar and nucleotide sugar metabolism
ko00520	K12450	Amino sugar and nucleotide sugar metabolism
ko00520	K12451	Amino sugar and nucleotide sugar metabolism
ko00520	K00012	Amino sugar and nucleotide sugar metabolism
ko00520	K06118	Amino sugar and nucleotide sugar metabolism
ko00520	K00849	Amino sugar and nucleotide sugar metabolism
ko00520	K00965	Amino sugar and nucleotide sugar metabolism
ko00520	K01784	Amino sugar and nucleotide sugar metabolism
ko00520	K01854	Amino sugar and nucleotide sugar metabolism
ko00520	K17716	Amino sugar and nucleotide sugar metabolism
ko00520	K08679	Amino sugar and nucleotide sugar metabolism
ko00520	K18677	Amino sugar and nucleotide sugar metabolism
ko00520	K13648	Amino sugar and nucleotide sugar metabolism
ko00520	K02793	Amino sugar and nucleotide sugar metabolism
ko00520	K02794	Amino sugar and nucleotide sugar metabolism
ko00520	K02795	Amino sugar and nucleotide sugar metabolism
ko00520	K02796	Amino sugar and nucleotide sugar metabolism
ko00520	K01810	Amino sugar and nucleotide sugar metabolism
ko00520	K06859	Amino sugar and nucleotide sugar metabolism
ko00520	K13810	Amino sugar and nucleotide sugar metabolism
ko00520	K15916	Amino sugar and nucleotide sugar metabolism
ko00520	K01809	Amino sugar and nucleotide sugar metabolism
ko00520	K17497	Amino sugar and nucleotide sugar metabolism
ko00520	K01840	Amino sugar and nucleotide sugar metabolism
ko00520	K16881	Amino sugar and nucleotide sugar metabolism
ko00520	K00966	Amino sugar and nucleotide sugar metabolism
ko00520	K00971	Amino sugar and nucleotide sugar metabolism
ko00520	K16011	Amino sugar and nucleotide sugar metabolism
ko00520	K01711	Amino sugar and nucleotide sugar metabolism
ko00520	K15856	Amino sugar and nucleotide sugar metabolism
ko00520	K22252	Amino sugar and nucleotide sugar metabolism
ko00520	K13010	Amino sugar and nucleotide sugar metabolism
ko00520	K17939	Amino sugar and nucleotide sugar metabolism
ko00520	K02377	Amino sugar and nucleotide sugar metabolism
ko00520	K10046	Amino sugar and nucleotide sugar metabolism
ko00520	K00066	Amino sugar and nucleotide sugar metabolism
ko00520	K05305	Amino sugar and nucleotide sugar metabolism
ko00520	K00976	Amino sugar and nucleotide sugar metabolism
ko00520	K25314	Amino sugar and nucleotide sugar metabolism
ko00520	K25315	Amino sugar and nucleotide sugar metabolism
ko00520	K00978	Amino sugar and nucleotide sugar metabolism
ko00520	K01709	Amino sugar and nucleotide sugar metabolism
ko00520	K12452	Amino sugar and nucleotide sugar metabolism
ko00520	K00523	Amino sugar and nucleotide sugar metabolism
ko00520	K12453	Amino sugar and nucleotide sugar metabolism
ko00520	K12454	Amino sugar and nucleotide sugar metabolism
ko00520	K12455	Amino sugar and nucleotide sugar metabolism
ko00520	K19632	Amino sugar and nucleotide sugar metabolism
ko00520	K15857	Amino sugar and nucleotide sugar metabolism
ko00520	K15858	Amino sugar and nucleotide sugar metabolism
ko00520	K00975	Amino sugar and nucleotide sugar metabolism
ko00620	K01895	Pyruvate metabolism
ko00620	K01913	Pyruvate metabolism
ko00620	K00169	Pyruvate metabolism
ko00620	K00170	Pyruvate metabolism
ko00620	K00172	Pyruvate metabolism
ko00620	K00189	Pyruvate metabolism
ko00620	K00171	Pyruvate metabolism
ko00620	K03737	Pyruvate metabolism
ko00620	K00174	Pyruvate metabolism
ko00620	K00175	Pyruvate metabolism
ko00620	K00163	Pyruvate metabolism
ko00620	K00161	Pyruvate metabolism
ko00620	K00162	Pyruvate metabolism
ko00620	K00627	Pyruvate metabolism
ko00620	K00382	Pyruvate metabolism
ko00620	K13997	Pyruvate metabolism
ko00620	K00656	Pyruvate metabolism
ko00620	K00132	Pyruvate metabolism
ko00620	K04072	Pyruvate metabolism
ko00620	K04073	Pyruvate metabolism
ko00620	K18366	Pyruvate metabolism
ko00620	K04021	Pyruvate metabolism
ko00620	K13951	Pyruvate metabolism
ko00620	K13980	Pyruvate metabolism
ko00620	K13952	Pyruvate metabolism
ko00620	K13953	Pyruvate metabolism
ko00620	K13954	Pyruvate metabolism
ko00620	K00001	Pyruvate metabolism
ko00620	K00121	Pyruvate metabolism
ko00620	K18857	Pyruvate metabolism
ko00620	K00002	Pyruvate metabolism
ko00620	K12957	Pyruvate metabolism
ko00620	K13979	Pyruvate metabolism
ko00620	K14028	Pyruvate metabolism
ko00620	K14029	Pyruvate metabolism
ko00620	K00114	Pyruvate metabolism
ko00620	K04022	Pyruvate metabolism
ko00620	K22473	Pyruvate metabolism
ko00620	K22474	Pyruvate metabolism
ko00620	K00925	Pyruvate metabolism
ko00620	K00625	Pyruvate metabolism
ko00620	K13788	Pyruvate metabolism
ko00620	K15024	Pyruvate metabolism
ko00620	K04020	Pyruvate metabolism
ko00620	K00873	Pyruvate metabolism
ko00620	K12406	Pyruvate metabolism
ko00620	K11262	Pyruvate metabolism
ko00620	K01946	Pyruvate metabolism
ko00620	K01962	Pyruvate metabolism
ko00620	K02160	Pyruvate metabolism
ko00620	K01961	Pyruvate metabolism
ko00620	K01963	Pyruvate metabolism
ko00620	K11263	Pyruvate metabolism
ko00620	K18472	Pyruvate metabolism
ko00620	K01512	Pyruvate metabolism
ko00620	K00128	Pyruvate metabolism
ko00620	K14085	Pyruvate metabolism
ko00620	K00149	Pyruvate metabolism
ko00620	K00138	Pyruvate metabolism
ko00620	K01067	Pyruvate metabolism
ko00620	K18118	Pyruvate metabolism
ko00620	K01026	Pyruvate metabolism
ko00620	K01905	Pyruvate metabolism
ko00620	K22224	Pyruvate metabolism
ko00620	K24012	Pyruvate metabolism
ko00620	K00158	Pyruvate metabolism
ko00620	K00101	Pyruvate metabolism
ko00620	K26113	Pyruvate metabolism
ko00620	K26114	Pyruvate metabolism
ko00620	K26115	Pyruvate metabolism
ko00620	K00016	Pyruvate metabolism
ko00620	K00156	Pyruvate metabolism
ko00620	K00467	Pyruvate metabolism
ko00620	K03778	Pyruvate metabolism
ko00620	K03777	Pyruvate metabolism
ko00620	K21836	Pyruvate metabolism
ko00620	K00102	Pyruvate metabolism
ko00620	K18930	Pyruvate metabolism
ko00620	K21618	Pyruvate metabolism
ko00620	K17741	Pyruvate metabolism
ko00620	K23257	Pyruvate metabolism
ko00620	K07248	Pyruvate metabolism
ko00620	K19266	Pyruvate metabolism
ko00620	K01759	Pyruvate metabolism
ko00620	K01069	Pyruvate metabolism
ko00620	K05523	Pyruvate metabolism
ko00620	K18881	Pyruvate metabolism
ko00620	K22211	Pyruvate metabolism
ko00620	K22373	Pyruvate metabolism
ko00620	K00049	Pyruvate metabolism
ko00620	K12972	Pyruvate metabolism
ko00620	K00090	Pyruvate metabolism
ko00620	K00027	Pyruvate metabolism
ko00620	K00028	Pyruvate metabolism
ko00620	K00029	Pyruvate metabolism
ko00620	K01571	Pyruvate metabolism
ko00620	K20509	Pyruvate metabolism
ko00620	K01573	Pyruvate metabolism
ko00620	K01003	Pyruvate metabolism
